Data Variable,COUNTRY,ADM0_EN,ADM1_PCODE,ADM1_NAME,ISO3,ISO2,Latitude,Longitude,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG306,Kotido,UGA,UG,3.027121884,33.98730408,,,,0.006960523,0.006670502,0.006670502,0.00638048,0.006090458,0.005800436,0.005510414,0.005510414,0.005220393,0.005510414,0.005510414,0.005800436,0.006090458,0.006090458,0.00638048,0.006670502,0.006960523,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG307,Lira,UGA,UG,2.30539224,32.96115983,,,,0.031658386,0.030339286,0.030339286,0.029020187,0.027701088,0.026381988,0.025062889,0.025062889,0.023743789,0.025062889,0.025062889,0.026381988,0.027701088,0.027701088,0.029020187,0.030339286,0.031658386,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG308,Moroto,UGA,UG,2.651442044,34.63082443,,,,0.003729847,0.003574437,0.003574437,0.003419026,0.003263616,0.003108206,0.002952795,0.002952795,0.002797385,0.002952795,0.002952795,0.003108206,0.003263616,0.003263616,0.003419026,0.003574437,0.003729847,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG309,Moyo,UGA,UG,3.540182355,31.68807828,,,,0.017052741,0.016200104,0.015347467,0.015347467,0.01449483,0.013642193,0.013642193,0.012789556,0.011936919,0.012789556,0.013642193,0.015347467,0.016200104,0.017052741,0.017905379,0.018758016,0.019610653,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG310,Nebbi,UGA,UG,2.433313912,31.17928289,,,,0.02430834,0.023092923,0.021877506,0.021877506,0.020662089,0.019446672,0.019446672,0.018231255,0.017015838,0.018231255,0.019446672,0.021877506,0.023092923,0.02430834,0.025523757,0.026739174,0.027954591,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG311,Nakapiripirit,UGA,UG,1.888506075,34.56214066,,,,0.003657766,0.003505359,0.003505359,0.003352952,0.003200545,0.003048138,0.002895732,0.002895732,0.002743325,0.002895732,0.002895732,0.003048138,0.003200545,0.003200545,0.003352952,0.003505359,0.003657766,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG312,Pader,UGA,UG,2.932352954,32.86631448,,,,0.00720888,0.00690851,0.00690851,0.00660814,0.00630777,0.0060074,0.00570703,0.00570703,0.00540666,0.00570703,0.00570703,0.0060074,0.00630777,0.00630777,0.00660814,0.00690851,0.00720888,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG313,Yumbe,UGA,UG,3.520798491,31.30262825,,,,0.015831602,0.015040022,0.014248442,0.014248442,0.013456862,0.012665282,0.012665282,0.011873702,0.011082122,0.011873702,0.012665282,0.014248442,0.015040022,0.015831602,0.016623182,0.017414763,0.018206343,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG314,Abim,UGA,UG,2.705968404,33.75232842,,,,0.003388106,0.003246935,0.003246935,0.003105764,0.002964593,0.002823422,0.002682251,0.002682251,0.00254108,0.002682251,0.002682251,0.002823422,0.002964593,0.002964593,0.003105764,0.003246935,0.003388106,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG315,Amolatar,UGA,UG,1.622219921,32.7384915,,,,0.012203654,0.011695168,0.011695168,0.011186683,0.010678197,0.010169711,0.009661226,0.009661226,0.00915274,0.009661226,0.009661226,0.010169711,0.010678197,0.010678197,0.011186683,0.011695168,0.012203654,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG316,Amuru,UGA,UG,3.049878472,31.96769159,,,,0.00600578,0.005755539,0.005755539,0.005505299,0.005255058,0.005004817,0.004754576,0.004754576,0.004504335,0.004754576,0.004754576,0.005004817,0.005255058,0.005255058,0.005505299,0.005755539,0.00600578,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG317,Dokolo,UGA,UG,1.940271949,33.07364664,,,,0.019830498,0.019004227,0.019004227,0.018177956,0.017351686,0.016525415,0.015699144,0.015699144,0.014872873,0.015699144,0.015699144,0.016525415,0.017351686,0.017351686,0.018177956,0.019004227,0.019830498,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG318,Kaabong,UGA,UG,3.610815358,34.02700657,,,,0.008879151,0.008509187,0.008509187,0.008139222,0.007769257,0.007399293,0.007029328,0.007029328,0.006659363,0.007029328,0.007029328,0.007399293,0.007769257,0.007769257,0.008139222,0.008509187,0.008879151,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG319,Koboko,UGA,UG,3.527946917,31.00681815,,,,0.02527791,0.024014015,0.022750119,0.022750119,0.021486224,0.020222328,0.020222328,0.018958433,0.017694537,0.018958433,0.020222328,0.022750119,0.024014015,0.02527791,0.026541806,0.027805701,0.029069597,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG320,Maracha,UGA,UG,3.239299232,30.92581723,,,,0.046286708,0.043972373,0.041658037,0.041658037,0.039343702,0.037029366,0.037029366,0.034715031,0.032400696,0.034715031,0.037029366,0.041658037,0.043972373,0.046286708,0.048601043,0.050915379,0.053229714,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG321,Oyam,UGA,UG,2.37524085,32.4834828,,,,0.018340359,0.017576177,0.017576177,0.016811996,0.016047814,0.015283633,0.014519451,0.014519451,0.013755269,0.014519451,0.014519451,0.015283633,0.016047814,0.016047814,0.016811996,0.017576177,0.018340359,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG322,Agago,UGA,UG,2.91350547,33.34499442,,,,0.008823114,0.008455485,0.008455485,0.008087855,0.007720225,0.007352595,0.006984966,0.006984966,0.006617336,0.006984966,0.006984966,0.007352595,0.007720225,0.007720225,0.008087855,0.008455485,0.008823114,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG323,Alebtong,UGA,UG,2.269259653,33.25425645,,,,0.01596469,0.015299495,0.015299495,0.014634299,0.013969104,0.013303908,0.012638713,0.012638713,0.011973517,0.012638713,0.012638713,0.013303908,0.013969104,0.013969104,0.014634299,0.015299495,0.01596469,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG324,Amudat,UGA,UG,1.807273929,34.87820083,,,,0.006414851,0.006147566,0.006147566,0.00588028,0.005612995,0.005345709,0.005078424,0.005078424,0.004811139,0.005078424,0.005078424,0.005345709,0.005612995,0.005612995,0.00588028,0.006147566,0.006414851,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG325,Kole,UGA,UG,2.295883707,32.76403328,,,,0.026343177,0.025245544,0.025245544,0.024147912,0.02305028,0.021952647,0.020855015,0.020855015,0.019757382,0.020855015,0.020855015,0.021952647,0.02305028,0.02305028,0.024147912,0.025245544,0.026343177,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG326,Lamwo,UGA,UG,3.553614457,32.72321311,,,,0.003551391,0.003403417,0.003403417,0.003255442,0.003107467,0.002959493,0.002811518,0.002811518,0.002663543,0.002811518,0.002811518,0.002959493,0.003107467,0.003107467,0.003255442,0.003403417,0.003551391,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG327,Napak,UGA,UG,2.395243335,34.26291395,,,,0.003880455,0.003718769,0.003718769,0.003557084,0.003395398,0.003233712,0.003072027,0.003072027,0.002910341,0.003072027,0.003072027,0.003233712,0.003395398,0.003395398,0.003557084,0.003718769,0.003880455,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG328,Nwoya,UGA,UG,2.530726145,31.83507479,,,,0.00142851,0.001368989,0.001368989,0.001309468,0.001249946,0.001190425,0.001130904,0.001130904,0.001071383,0.001130904,0.001130904,0.001190425,0.001249946,0.001249946,0.001309468,0.001368989,0.00142851,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG329,Otuke,UGA,UG,2.477849449,33.38175131,,,,0.004942141,0.004736218,0.004736218,0.004530296,0.004324373,0.004118451,0.003912528,0.003912528,0.003706606,0.003912528,0.003912528,0.004118451,0.004324373,0.004324373,0.004530296,0.004736218,0.004942141,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG330,Zombo,UGA,UG,2.521821663,30.89564248,,,,0.028706529,0.027271202,0.025835876,0.025835876,0.02440055,0.022965223,0.022965223,0.021529897,0.02009457,0.021529897,0.022965223,0.025835876,0.027271202,0.028706529,0.030141855,0.031577182,0.033012508,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG331,Omoro,UGA,UG,2.669483726,32.46499701,,,,0.011189837,0.010723594,0.010723594,0.010257351,0.009791108,0.009324864,0.008858621,0.008858621,0.008392378,0.008858621,0.008858621,0.009324864,0.009791108,0.009791108,0.010257351,0.010723594,0.011189837,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG332,Pakwach,UGA,UG,2.495707661,31.3706453,,,,0.014598637,0.013868705,0.013138774,0.013138774,0.012408842,0.01167891,0.01167891,0.010948978,0.010219046,0.010948978,0.01167891,0.013138774,0.013868705,0.014598637,0.015328569,0.016058501,0.016788433,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG401,Bundibugyo,UGA,UG,0.69835944,30.05559558,,,,0.017810527,0.016697369,0.016697369,0.015584211,0.015584211,0.014471053,0.014471053,0.013357895,0.013357895,0.014471053,0.015584211,0.016697369,0.018923685,0.020036842,0.02115,0.022263158,0.023376316,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG402,Bushenyi,UGA,UG,-0.487785862,30.15882089,,,,0.014009715,0.013185614,0.013185614,0.012361513,0.011537412,0.011537412,0.010713311,0.010713311,0.00988921,0.010713311,0.011537412,0.011537412,0.012361513,0.013185614,0.014009715,0.014833816,0.014833816,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG404,Kabale,UGA,UG,-1.327720741,30.01817047,,,,0.017321228,0.016302332,0.016302332,0.015283437,0.014264541,0.014264541,0.013245645,0.013245645,0.012226749,0.013245645,0.014264541,0.014264541,0.015283437,0.016302332,0.017321228,0.018340124,0.018340124,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG405,Kabarole,UGA,UG,0.638942812,30.33364223,,,,0.017645842,0.016542977,0.016542977,0.015440112,0.015440112,0.014337247,0.014337247,0.013234381,0.013234381,0.014337247,0.015440112,0.016542977,0.018748707,0.019851572,0.020954437,0.022057302,0.023160167,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG406,Kasese,UGA,UG,0.120443404,30.00120615,,,,0.016645682,0.015605327,0.015605327,0.014564972,0.014564972,0.013524617,0.013524617,0.012484262,0.012484262,0.013524617,0.014564972,0.015605327,0.017686037,0.018726392,0.019766747,0.020807103,0.021847458,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG407,Kibaale,UGA,UG,0.805053613,31.06731156,,,,0.00608961,0.005709009,0.005709009,0.005328409,0.005328409,0.004947808,0.004947808,0.004567207,0.004567207,0.004947808,0.005328409,0.005709009,0.00647021,0.006850811,0.007231412,0.007612012,0.007992613,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG408,Kisoro,UGA,UG,-1.215304331,29.68035725,,,,0.016221525,0.015267318,0.015267318,0.014313111,0.013358903,0.013358903,0.012404696,0.012404696,0.011450489,0.012404696,0.013358903,0.013358903,0.014313111,0.015267318,0.016221525,0.017175733,0.017175733,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG409,Masindi,UGA,UG,1.746002295,31.71220257,,,,0.005464479,0.005122949,0.005122949,0.004781419,0.004781419,0.004439889,0.004439889,0.004098359,0.004098359,0.004439889,0.004781419,0.005122949,0.005806009,0.006147539,0.006489069,0.006830599,0.007172129,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG410,Mbarara,UGA,UG,-0.56809435,30.56955701,,,,0.011019576,0.010371366,0.010371366,0.009723155,0.009074945,0.009074945,0.008426735,0.008426735,0.007778524,0.008426735,0.009074945,0.009074945,0.009723155,0.010371366,0.011019576,0.011667786,0.011667786,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG411,Ntungamo,UGA,UG,-0.938605489,30.27462358,,,,0.010216948,0.009615951,0.009615951,0.009014954,0.008413957,0.008413957,0.00781296,0.00781296,0.007211963,0.00781296,0.008413957,0.008413957,0.009014954,0.009615951,0.010216948,0.010817945,0.010817945,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG412,Rukungiri,UGA,UG,-0.702346344,29.88837302,,,,0.010415123,0.009802468,0.009802468,0.009189814,0.00857716,0.00857716,0.007964505,0.007964505,0.007351851,0.007964505,0.00857716,0.00857716,0.009189814,0.009802468,0.010415123,0.011027777,0.011027777,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG413,Kamwenge,UGA,UG,0.228275041,30.49315837,,,,0.011394441,0.010682288,0.010682288,0.009970135,0.009970135,0.009257983,0.009257983,0.00854583,0.00854583,0.009257983,0.009970135,0.010682288,0.012106593,0.012818746,0.013530898,0.014243051,0.014955203,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG414,Kanungu,UGA,UG,-0.807665125,29.72552664,,,,0.008850161,0.008329563,0.008329563,0.007808966,0.007288368,0.007288368,0.00676777,0.00676777,0.006247173,0.00676777,0.007288368,0.007288368,0.007808966,0.008329563,0.008850161,0.009370759,0.009370759,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG415,Kyenjojo,UGA,UG,0.659387808,30.6620798,,,,0.011368951,0.010658391,0.010658391,0.009947832,0.009947832,0.009237272,0.009237272,0.008526713,0.008526713,0.009237272,0.009947832,0.010658391,0.01207951,0.012790069,0.013500629,0.014211188,0.014921748,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG417,Ibanda,UGA,UG,-0.076449746,30.48881812,,,,0.010523633,0.009904596,0.009904596,0.009285558,0.008666521,0.008666521,0.008047484,0.008047484,0.007428447,0.008047484,0.008666521,0.008666521,0.009285558,0.009904596,0.010523633,0.01114267,0.01114267,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG418,Isingiro,UGA,UG,-0.850429077,30.87702053,,,,0.006265391,0.005896839,0.005896839,0.005528286,0.005159734,0.005159734,0.004791181,0.004791181,0.004422629,0.004791181,0.005159734,0.005159734,0.005528286,0.005896839,0.006265391,0.006633943,0.006633943,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG419,Kiruhura,UGA,UG,-0.214690052,30.87267367,,,,0.00231412,0.002177995,0.002177995,0.00204187,0.001905746,0.001905746,0.001769621,0.001769621,0.001633496,0.001769621,0.001905746,0.001905746,0.00204187,0.002177995,0.00231412,0.002450244,0.002450244,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG420,Buhweju,UGA,UG,-0.328280156,30.33753479,,,,0.006120092,0.005760087,0.005760087,0.005400081,0.005040076,0.005040076,0.00468007,0.00468007,0.004320065,0.00468007,0.005040076,0.005040076,0.005400081,0.005760087,0.006120092,0.006480098,0.006480098,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG421,Kiryandongo,UGA,UG,2.025789796,32.04089968,,,,0.005287253,0.0049568,0.0049568,0.004626346,0.004626346,0.004295893,0.004295893,0.00396544,0.00396544,0.004295893,0.004626346,0.0049568,0.005617706,0.00594816,0.006278613,0.006609066,0.00693952,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG422,Kyegegwa,UGA,UG,0.453566437,31.00136012,,,,0.006367037,0.005969097,0.005969097,0.005571157,0.005571157,0.005173217,0.005173217,0.004775278,0.004775278,0.005173217,0.005571157,0.005969097,0.006764977,0.007162916,0.007560856,0.007958796,0.008356736,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG423,Mitooma,UGA,UG,-0.579988455,30.01280338,,,,0.012974098,0.012210915,0.012210915,0.011447733,0.010684551,0.010684551,0.009921369,0.009921369,0.009158187,0.009921369,0.010684551,0.010684551,0.011447733,0.012210915,0.012974098,0.01373728,0.01373728,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG424,Ntoroko,UGA,UG,1.013915797,30.36284741,,,,0.004504209,0.004222696,0.004222696,0.003941183,0.003941183,0.00365967,0.00365967,0.003378157,0.003378157,0.00365967,0.003941183,0.004222696,0.004785722,0.005067236,0.005348749,0.005630262,0.005911775,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG425,Rubirizi,UGA,UG,-0.249922477,29.99086157,,,,0.005204364,0.004898225,0.004898225,0.004592086,0.004285947,0.004285947,0.003979808,0.003979808,0.003673669,0.003979808,0.004285947,0.004285947,0.004592086,0.004898225,0.005204364,0.005510503,0.005510503,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG426,Sheema,UGA,UG,-0.600958623,30.32596028,,,,0.013991144,0.013168136,0.013168136,0.012345127,0.011522119,0.011522119,0.01069911,0.01069911,0.009876102,0.01069911,0.011522119,0.011522119,0.012345127,0.013168136,0.013991144,0.014814153,0.014814153,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG427,Kagadi,UGA,UG,1.017792864,30.81001212,,,,0.016465909,0.015436789,0.015436789,0.01440767,0.01440767,0.013378551,0.013378551,0.012349432,0.012349432,0.013378551,0.01440767,0.015436789,0.017495028,0.018524147,0.019553267,0.020582386,0.021611505,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG428,Kakumiro,UGA,UG,0.987512945,31.2977318,,,,0.006623605,0.006209629,0.006209629,0.005795654,0.005795654,0.005381679,0.005381679,0.004967704,0.004967704,0.005381679,0.005795654,0.006209629,0.00703758,0.007451555,0.007865531,0.008279506,0.008693481,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG429,Rubanda,UGA,UG,-1.168596853,29.86615014,,,,0.01318125,0.012405882,0.012405882,0.011630515,0.010855147,0.010855147,0.010079779,0.010079779,0.009304412,0.010079779,0.010855147,0.010855147,0.011630515,0.012405882,0.01318125,0.013956618,0.013956618,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG430,Bunyangabu,UGA,UG,0.497631249,30.17198124,,,,0.024952361,0.023392838,0.023392838,0.021833316,0.021833316,0.020273793,0.020273793,0.018714271,0.018714271,0.020273793,0.021833316,0.023392838,0.026511884,0.028071406,0.029630929,0.031190451,0.032749974,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG431,Rukiga,UGA,UG,-1.147167517,30.09048485,,,,0.011371632,0.010702713,0.010702713,0.010033793,0.009364873,0.009364873,0.008695954,0.008695954,0.008027034,0.008695954,0.009364873,0.009364873,0.010033793,0.010702713,0.011371632,0.012040552,0.012040552,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG432,Hoima,UGA,UG,1.439626483,31.07324834,,,,0.009380096,0.00879384,0.00879384,0.008207584,0.008207584,0.007621328,0.007621328,0.007035072,0.007035072,0.007621328,0.008207584,0.00879384,0.009966352,0.010552608,0.011138864,0.01172512,0.012311376,,,
GDL-Theil-T-wealth-inequality-data,Djibouti,Djibouti,DJ03,Djibouti,DJI,DJ,11.55933152,43.05271121,,,,0.11,0.11,0.11,0.11,0.11,0.11,0.11,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Eritrea,Eritrea,ER1,Debubawi Keih Bahri,ERI,ER,13.62136353,41.72190144,0.49,0.45,0.41,0.37,0.33,0.29,,,,,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Eritrea,Eritrea,ER2,Maekel,ERI,ER,15.35280357,38.8804487,0.22,0.2,0.18,0.17,0.15,0.13,,,,,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Eritrea,Eritrea,ER3,Semienawi Keih Bahri,ERI,ER,16.16588285,39.06404055,0.77,0.72,0.67,0.63,0.58,0.53,,,,,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Eritrea,Eritrea,ER4,Anseba,ERI,ER,16.40882345,37.77828235,0.79,0.76,0.72,0.68,0.64,0.6,,,,,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Eritrea,Eritrea,ER5,Gash Barka,ERI,ER,15.18944851,37.41979583,0.5,0.46,0.43,0.4,0.36,0.33,,,,,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Eritrea,Eritrea,ER6,Debub,ERI,ER,14.82430711,38.94101734,0.64,0.59,0.54,0.49,0.44,0.38,,,,,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET14,Addis Ababa,ETH,ET,8.980483005,38.78553835,0.11,0.1,0.09,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.02,0.02,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET02,Afar,ETH,ET,12.03610025,40.77448146,0.82,0.8,0.79,0.77,0.76,0.75,0.72,0.7,0.67,0.65,0.63,0.6,0.57,0.54,0.51,0.48,0.45,0.42,0.4,0.37,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET03,Amhara,ETH,ET,11.56495272,38.04353749,0.99,0.93,0.87,0.81,0.75,0.69,0.66,0.63,0.6,0.58,0.55,0.52,0.51,0.5,0.49,0.48,0.47,0.45,0.44,0.43,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET06,Benishangul Gumuz,ETH,ET,10.50292407,35.44030741,0.59,0.55,0.52,0.49,0.45,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.45,0.42,0.4,0.37,0.34,0.31,0.28,0.25,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET15,Dire Dawa,ETH,ET,9.606269209,42.00302689,0.38,0.35,0.32,0.29,0.26,0.23,0.24,0.25,0.26,0.26,0.27,0.28,0.27,0.25,0.24,0.23,0.22,0.2,0.19,0.18,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET12,Gambela,ETH,ET,7.683824817,34.33676949,0.55,0.53,0.51,0.49,0.47,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.42,0.39,0.36,0.33,0.3,0.27,0.24,0.21,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET13,Harari,ETH,ET,9.289660025,42.17252587,0.46,0.43,0.4,0.36,0.33,0.3,0.29,0.28,0.27,0.25,0.24,0.23,0.22,0.22,0.21,0.21,0.2,0.19,0.19,0.18,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET04,Oromia,ETH,ET,7.508055401,38.76512402,0.69,0.66,0.63,0.6,0.57,0.54,0.54,0.53,0.53,0.52,0.51,0.51,0.49,0.46,0.44,0.42,0.4,0.37,0.35,0.33,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET07,SNNP,ETH,ET,6.465469291,36.8063606,0.71,0.66,0.61,0.56,0.51,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.48,0.44,0.4,0.37,0.33,0.29,0.25,0.21,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET05,Somali,ETH,ET,6.925748482,43.32997229,0.81,0.84,0.88,0.91,0.95,0.98,0.91,0.83,0.76,0.69,0.61,0.54,0.51,0.48,0.44,0.41,0.38,0.35,0.32,0.29,,,
GDL-Theil-T-wealth-inequality-data,Ethiopia,Ethiopia,ET01,Tigray,ETH,ET,13.77711621,38.43867504,0.67,0.65,0.63,0.61,0.59,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.48,0.45,0.42,0.39,0.36,0.33,0.3,0.27,,,
GDL-Theil-T-wealth-inequality-data,Kenya,Kenya,KEN47,Nairobi,KEN,KE,-1.293413469,36.86818927,0.13,0.14,0.14,0.15,0.13,0.11,0.09,0.08,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05
GDL-Theil-T-wealth-inequality-data,Rwanda,Rwanda,RW5,Eastern,RWA,RW,-1.847828235,30.45974464,0.62,0.57,0.52,0.47,0.42,0.37,0.32,0.28,0.23,0.19,0.15,0.15,0.16,0.17,0.18,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12
GDL-Theil-T-wealth-inequality-data,Rwanda,Rwanda,RW1,Kigali City,RWA,RW,-1.936637723,30.12195521,0.25,0.28,0.31,0.33,0.36,0.39,0.34,0.28,0.23,0.18,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.06
GDL-Theil-T-wealth-inequality-data,Rwanda,Rwanda,RW4,Northern,RWA,RW,-1.608083009,29.88260477,0.74,0.7,0.65,0.6,0.56,0.51,0.44,0.36,0.29,0.21,0.14,0.15,0.16,0.17,0.18,0.2,0.19,0.18,0.17,0.16,0.16,0.15,0.14
GDL-Theil-T-wealth-inequality-data,Rwanda,Rwanda,RW2,Southern,RWA,RW,-2.368791936,29.68700025,0.64,0.61,0.58,0.55,0.52,0.49,0.42,0.35,0.29,0.22,0.15,0.17,0.2,0.22,0.25,0.28,0.26,0.24,0.22,0.2,0.19,0.17,0.15
GDL-Theil-T-wealth-inequality-data,Rwanda,Rwanda,RW3,Western,RWA,RW,-2.111863014,29.33214182,0.87,0.8,0.74,0.67,0.6,0.54,0.46,0.39,0.32,0.25,0.18,0.19,0.2,0.2,0.21,0.22,0.2,0.19,0.17,0.16,0.14,0.13,0.11
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM11,Awdal,SOM,SO,10.57700425,43.37704977,,,,0.6,0.57,0.54,0.51,0.48,0.45,0.42,0.39,0.35,0.32,0.29,0.26,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM12,Woqooyi Galbeed,SOM,SO,9.878626238,44.55625422,,,,0.32,0.31,0.3,0.29,0.28,0.26,0.25,0.24,0.23,0.22,0.21,0.2,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM13,Togdheer,SOM,SO,9.109337462,45.72612699,,,,0.39,0.37,0.36,0.34,0.33,0.32,0.3,0.29,0.27,0.26,0.24,0.23,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM14,Sool,SOM,SO,8.963424954,47.56521712,,,,0.35,0.34,0.32,0.3,0.28,0.27,0.25,0.23,0.21,0.2,0.18,0.16,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM15,Sanaag,SOM,SO,10.30477547,47.68285206,,,,0.23,0.25,0.26,0.28,0.29,0.31,0.32,0.34,0.36,0.37,0.39,0.4,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM16,Bari,SOM,SO,10.21953145,50.04982542,,,,0.48,0.43,0.39,0.35,0.31,0.27,0.23,0.19,0.15,0.1,0.06,0.02,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM17,Nugaal,SOM,SO,8.108385377,48.91388848,,,,0.41,0.38,0.35,0.32,0.29,0.26,0.23,0.19,0.16,0.13,0.1,0.07,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM18,Mudug,SOM,SO,6.376047142,48.15455965,,,,0.44,0.41,0.37,0.33,0.3,0.26,0.22,0.18,0.15,0.11,0.07,0.04,,,,,,,,
